RecipeID,Calories,TotalFat,Sugar,Sodium,Protein,SatuatedFat,Carbs
481466,276.6,2,215,0,10,0,23
481509,256.3,28,10,29,24,21,3
481499,729,73,20,8,48,121,16
481500,435.4,22,16,28,38,16,18
481453,437.5,20,13,61,61,25,16
481441,134.1,13,23,5,6,3,4
481529,151.4,20,8,62,5,9,1
481477,282.5,15,52,22,49,9,7
481475,454.9,34,179,5,8,73,19
481452,915.5,92,40,30,108,116,12
481531,337.6,15,60,39,63,15,10
481490,108.4,14,0,1,4,29,1
481517,267,6,16,2,13,3,17
481465,525.7,65,5,19,31,130,6
481460,330,13,12,44,42,8,13
481459,223.1,21,15,30,22,10,4
481474,153.5,15,42,12,1,7,5
481417,249.3,13,51,37,27,8,9
481399,1104.6,76,459,33,80,180,42
481431,1034.7,99,57,64,145,121,12
481418,72.4,5,7,11,11,7,1
481400,182,0,150,0,2,0,14
481407,819,58,57,26,84,70,26
481415,442.3,47,76,10,8,96,14
481404,227.2,14,4,11,24,24,7
481428,369.3,56,24,5,5,25,3
481383,147.2,8,28,10,13,4,5
481368,273.2,16,13,25,15,13,12
481390,368.6,31,108,14,9,61,14
481384,114.7,11,4,8,13,5,2
481397,479.4,32,19,31,71,45,11
481393,167.6,14,12,7,7,9,6
481373,437.1,26,144,20,14,47,21
481321,750.3,40,54,20,99,35,25
481310,197.9,15,12,13,8,22,7
481337,302.3,0,153,1,3,0,16
481312,146.8,1,123,0,6,0,12
481317,129.2,18,10,9,4,33,1
481365,237.7,8,54,19,53,6,7
481325,148.1,16,15,25,14,34,2
481351,323.6,0,105,0,0,0,8
481328,312.4,9,55,43,53,4,13
481304,557.3,25,59,15,32,13,29
481323,445.1,41,9,29,36,47,10
481329,273.2,24,7,25,18,36,7
481315,209.7,20,41,13,18,31,5
481322,333.3,40,75,10,10,74,6
481341,183.6,7,11,9,9,3,10
481332,555.4,43,113,15,24,49,22
481345,729.5,63,19,31,36,63,24
481361,324.5,1,310,0,3,1,27
481362,906.2,75,475,4,10,148,43
481313,53,3,10,8,7,1,1
481327,175.7,19,54,0,2,38,5
481311,332.9,12,169,6,4,24,21
481249,4.8,0,0,6,0,0,0
481270,503.3,29,101,48,52,33,19
481246,476.3,17,114,17,32,36,26
481279,191.9,14,0,4,11,27,6
481285,644.5,75,9,27,85,62,2
481280,528.3,45,86,50,67,59,10
481290,508.1,71,2,32,43,93,0
481278,512.5,41,3,32,121,37,1
481257,172.7,9,0,26,52,5,0
481282,492.7,30,137,25,75,25,14
481250,629.4,56,44,48,71,86,13
481261,232.4,7,26,20,28,12,10
481231,421.3,62,28,3,13,86,3
481211,142.9,4,16,9,11,3,7
481242,532.5,29,36,84,86,44,15
481240,1281.4,123,31,87,131,205,24
481220,807.1,71,209,21,28,149,28
481225,570.7,25,82,60,40,41,31
481224,427.6,50,1,14,59,29,0
481216,167.1,22,6,3,4,10,3
481233,427.9,40,1,7,86,47,1
481234,566.7,61,9,35,70,108,5
481174,19.8,0,14,9,0,0,1
481134,683.2,23,474,85,21,6,46
481202,299.2,30,108,1,5,61,10
481155,272.6,23,43,0,10,10,11
481175,20,0,16,21,0,0,1
481140,200.9,4,42,24,13,1,15
481206,117.6,4,13,1,34,4,1
481171,353.7,29,37,2,44,16,9
481157,524.6,39,47,43,61,50,14
481151,88.1,1,67,11,2,0,6
481148,515.9,33,0,30,24,63,24
481196,561.8,76,90,7,12,71,8
481135,384.3,35,108,17,11,59,13
481161,561.1,86,29,28,4,36,5
481179,928.7,151,4,41,17,309,7
481195,85.8,5,27,17,5,3,4
481153,414,31,191,6,12,63,17
481146,246.9,19,84,6,5,38,10
481098,54.2,3,20,29,2,0,2
481123,297.5,37,9,18,33,67,1
481110,139.4,11,6,5,27,6,1
481120,200.2,16,80,24,4,52,7
481124,91.4,6,26,1,1,12,4
481107,191.1,4,1,13,14,5,11
481117,365.8,28,122,6,12,53,15
481109,477.7,43,41,27,37,48,12
481097,288.2,8,26,18,42,9,12
481105,327.5,25,29,26,44,13,7
481133,543.8,42,206,18,9,43,24
481083,172.8,21,18,11,8,30,3
481084,97.5,0,93,0,0,0,8
481076,188.7,9,125,14,3,18,11
481082,318.2,14,18,11,23,25,16
481075,878,108,13,9,102,130,2
481073,337.7,26,34,19,24,34,11
481071,278.5,10,27,30,31,9,13
481079,322.5,37,2,60,42,73,1
481018,272.5,18,1,0,6,14,12
481008,308.8,39,17,16,18,42,4
481024,329.7,21,13,28,54,26,7
480998,375.9,35,10,16,63,51,3
481062,258.2,26,12,25,35,31,2
481022,138.9,3,48,11,5,2,9
481047,283.1,14,28,13,14,8,14
481043,614.7,29,176,2,24,14,37
481048,71.3,4,37,21,1,9,3
480965,616.9,44,12,45,56,88,20
481061,527.7,51,149,11,13,96,17
481039,112.9,2,91,0,2,3,8
481059,451.8,34,11,29,78,46,7
481056,89.1,9,6,14,6,6,2
481012,356.5,26,5,19,89,27,0
481041,207.6,31,9,44,6,46,1
480975,139.7,18,14,9,5,46,2
480963,242.2,2,141,400,8,1,19
481019,94.5,4,6,26,25,2,1
481066,115.5,0,109,43,1,0,9
481058,451.9,22,12,13,27,11,22
480977,379.3,29,18,21,20,37,14
481057,75.1,8,4,12,3,3,2
481046,297.2,11,179,13,8,5,19
481002,203.2,27,6,31,9,12,3
480944,138.4,8,33,8,6,15,6
480945,251.1,23,70,2,15,45,9
480947,200.6,3,53,35,51,3,7
480958,44,2,27,5,0,2,2
480955,201.9,17,4,4,4,36,6
480951,408.5,15,108,46,37,19,22
480943,928,77,44,83,86,134,27
480914,210,8,62,38,33,12,7
480927,164.8,10,98,0,1,31,8
480925,175.1,15,53,3,5,7,6
480929,188.3,16,6,36,37,26,1
480919,249.8,21,59,10,8,31,9
480930,308.8,9,91,37,44,8,15
480923,247.8,22,17,33,41,18,3
480935,133.4,10,55,4,2,20,5
480922,265.8,45,0,0,0,76,0
480931,277.1,19,10,19,51,26,4
480889,626.8,39,30,58,67,30,21
480872,117,0,109,0,1,0,10
480882,1463,105,62,39,139,113,39
480912,326.9,12,140,24,55,8,12
480844,361.7,25,26,39,37,37,12
480875,261,10,117,8,6,20,16
480829,360.1,40,4,44,36,76,4
480871,555.8,40,5,35,62,56,16
480852,450,26,27,29,72,13,14
480851,412.3,45,0,53,62,20,1
480862,22,0,14,0,1,1,1
480831,130.8,1,22,11,12,1,8
480867,672.9,54,10,26,57,109,19
480847,602.5,56,28,43,85,70,9
480820,209.9,18,52,9,11,36,5
480824,149.9,15,20,8,5,6,4
480800,458.8,50,18,44,23,62,11
480741,2220.6,151,726,41,60,75,104
480776,52,4,3,2,9,5,0
480765,165.6,1,23,10,11,0,10
480729,1386.4,182,29,64,60,93,18
480731,262.3,23,5,25,17,33,7
480723,63.4,8,4,5,0,4,1
480733,224.3,7,43,2,17,3,13
480771,107.3,16,0,19,1,7,0
480779,1014.1,101,62,59,135,199,14
480734,322.6,33,61,4,6,78,10
480732,201,13,31,15,23,8,7
480777,506.3,24,8,8,72,23,17
480746,403,14,6,61,27,6,22
480705,121.3,14,20,0,3,6,3
480697,469.6,39,12,4,51,39,11
480711,901.1,0,0,0,0,0,0
480691,153.6,14,14,21,8,11,4
480693,261.9,37,13,17,9,23,2
480706,121.7,4,15,8,7,2,7
480712,888.4,147,3,151,13,69,2
480679,647.1,67,17,38,64,117,10
480674,172.6,20,42,0,6,6,4
480671,294,42,22,13,10,29,2
480675,175.4,16,60,0,4,7,6
480685,475.2,41,110,16,14,20,19
480686,966.4,63,193,95,62,76,42
480684,129.3,21,1,0,0,9,0
480683,105.7,0,68,0,3,0,9
480634,99.8,4,65,1,1,9,6
480626,715.4,70,0,62,81,72,11
480642,198.8,10,28,2,7,20,11
480606,146.7,8,75,4,5,11,7
480614,204.6,23,29,15,15,23,3
480653,180.7,19,12,4,6,37,5
480644,799.3,24,283,147,82,17,42
480635,136.8,5,67,2,7,11,7
480571,521.2,44,10,30,99,61,4
480583,295.6,35,0,6,30,52,2
480579,357.3,28,19,37,43,16,10
480594,264.4,21,97,5,4,34,11
480584,360.1,33,131,20,9,56,12
480582,258.1,1,36,2,16,0,19
480593,317.4,13,7,18,17,6,20
480585,338,24,144,7,7,11,15
480575,527.6,35,38,66,78,33,12
480552,517.2,21,178,122,75,19,20
480525,130.1,21,1,3,1,10,0
480526,168.4,20,20,12,4,16,4
480520,132.9,8,63,8,3,5,7
480568,818.7,57,78,55,113,35,22
480521,1232.3,147,18,13,167,174,2
480523,684.6,36,18,13,52,52,29
480551,142.1,0,124,0,0,0,12
480558,304.1,13,121,3,13,9,19
480547,249.6,23,0,7,50,26,0
480496,318.7,2,167,123,54,1,16
480456,241.4,10,20,0,25,20,11
480466,291.1,12,171,3,18,23,18
480463,460,42,29,21,19,64,15
480484,138.8,0,0,0,0,0,0
480494,276.4,19,47,20,11,35,12
480495,133.9,0,133,0,1,0,11
480423,285.2,11,24,52,24,6,16
480478,192.8,14,15,25,23,8,5
480437,624.2,57,1,18,132,86,1
480476,696,80,15,16,60,71,9
480481,241.2,31,21,19,3,31,4
480491,208.6,28,24,31,4,12,3
480490,111.2,12,0,7,14,17,0
480475,244.2,22,80,2,7,22,9
480448,439,31,15,23,98,28,4
480474,81.7,1,45,0,3,1,6
480401,738,71,128,17,9,146,25
480424,826.5,0,828,0,0,0,69
480430,640.6,75,155,18,21,136,13
480468,598.4,66,10,118,92,71,2
480482,187.5,9,14,66,19,17,8
480470,351.7,12,2,42,18,6,19
480447,188,9,40,12,19,9,8
480356,282.8,29,2,22,43,44,2
480372,390.3,35,16,20,35,19,10
480389,161.2,4,9,9,8,2,9
480393,995.1,57,611,15,20,107,54
480364,285,8,86,34,56,6,8
480351,94.6,0,75,0,0,0,8
480397,33.5,2,10,0,1,1,1
480368,772.1,78,13,52,74,131,13
480377,663.8,43,66,61,46,25,27
480365,127.8,10,0,1,30,9,0
480369,88,2,41,3,2,1,5
480339,422.6,44,2,47,58,79,3
480340,2554.1,227,816,52,53,298,103
480347,446.7,22,220,25,9,23,25
480328,803.4,68,70,61,49,38,27
480335,519.4,78,0,39,26,85,0
480338,1003.1,106,31,48,155,92,4
480341,87.2,7,41,1,2,19,3
480310,47.3,0,25,0,1,0,3
480285,88.6,0,69,60,5,0,6
480305,355.1,8,24,29,45,9,19
480313,321.9,18,146,12,6,20,16
480265,225.9,4,6,9,23,4,12
480288,719.3,44,11,34,59,86,28
480312,9.8,0,2,1,0,0,1
480302,636.5,35,48,42,61,38,26
480289,186.3,13,55,17,15,28,7
480284,199.6,0,89,0,0,0,8
480316,43.8,3,10,0,1,5,1
480308,158.7,19,12,11,9,9,3
480293,1442.4,48,50,14,66,25,89
480247,413.1,29,12,22,41,38,14
480223,193.8,11,124,14,2,5,11
480220,172,1,109,5,21,1,10
480232,291.3,20,114,8,5,40,13
480231,984.6,52,314,23,30,104,50
480253,131.3,0,17,0,0,0,2
480230,141.3,0,0,0,0,0,0
480241,214.3,16,0,11,15,18,7
480215,354.7,35,56,11,11,23,11
480219,337.1,22,53,35,35,25,11
480258,27.1,0,23,0,0,0,1
480229,117.1,10,0,3,12,20,2
480225,71.8,5,19,14,2,2,3
480228,150.8,4,56,0,1,14,4
480221,178.4,17,2,15,5,19,5
480186,3007.8,203,986,49,81,163,141
480172,2131.1,100,1016,43,71,181,119
480179,284.4,19,96,68,11,9,12
480202,331.5,6,157,68,43,5,17
480183,252.4,7,177,1,6,2,18
480192,367.9,32,18,26,15,17,12
480194,377.9,8,244,8,8,9,26
480185,92.8,7,39,1,1,3,4
480182,59,4,10,7,7,6,1
480200,845.1,1,837,0,2,1,71
480197,492.1,50,126,14,29,86,12
480195,2040.4,94,84,121,177,177,92
480214,348.1,39,9,10,36,36,4
480188,198.3,9,28,3,5,18,11
480199,70.4,4,4,9,5,2,3
480089,182.7,14,70,6,5,27,7
480108,532.9,41,98,34,92,60,8
480161,470.6,12,39,62,33,6,28
480082,424.6,41,163,1,3,100,14
480105,360,1,58,0,4,0,8
480163,448,11,14,31,74,10,19
480155,290.8,20,52,40,27,20,11
480094,629.4,47,23,42,80,71,16
480095,225.5,10,26,6,50,5,5
480137,172.1,12,50,6,3,24,7
480122,15.2,0,9,49,0,0,1
480075,64.5,7,16,8,1,14,1
480127,633.8,51,223,11,27,81,23
480160,2903.7,225,1096,70,61,165,125
480126,37.1,2,6,20,4,2,1
480107,124.6,16,5,0,3,7,2
480098,113.8,0,0,0,6,0,7
480085,424.5,45,10,50,40,73,6
480070,25.9,1,0,1,5,1,0
480044,195.6,5,2,5,13,8,11
480048,1441.3,47,28,49,74,20,83
480021,193.2,10,39,8,12,20,8
480022,76,0,29,0,0,0,2
480019,116.7,16,5,7,3,32,1
480056,257.9,8,11,9,52,4,9
480037,166.1,12,64,23,3,24,7
480046,238.7,27,77,4,2,49,7
480020,194.2,19,50,12,10,23,5
480063,211.8,2,21,1,31,1,12
480023,318.4,13,36,50,25,6,17
480049,955.9,44,86,134,212,63,24
480008,416.5,9,294,6,16,4,31
480009,215.2,18,11,22,10,12,7
480012,322.9,24,28,23,28,12,10
480007,357.7,35,27,30,46,40,4
480016,79.3,2,1,0,5,3,6
480006,2187.8,55,108,109,109,89,137
480018,416.3,52,4,15,8,104,8
480014,421.7,45,41,65,50,60,5
480010,8.1,0,4,0,0,0,0
479973,243,16,12,40,36,15,6
479982,270.3,16,3,1,34,8,8
479981,241.7,20,9,15,52,9,1
479992,673.8,69,83,59,74,52,8
479989,4.8,0,1,0,0,0,0
479984,195.1,6,43,6,47,5,4
479972,438.8,55,16,37,31,110,3
479986,126.3,9,41,0,2,15,5
479991,455.4,48,5,20,27,89,9
479975,339.8,21,166,10,6,41,17
479976,431.1,18,233,4,5,37,26
479970,330.8,16,150,4,6,32,18
479988,269.5,18,111,4,3,37,14
479971,2377.9,158,927,43,56,308,114
479952,325,11,74,87,84,13,7
479966,287,28,5,28,46,35,1
479953,555.4,63,11,61,77,47,1
479969,124.8,8,66,2,2,21,6
479968,499.3,51,18,19,26,83,13
479954,177.6,15,42,11,5,7,7
479967,360.4,18,39,22,52,24,11
479951,983.1,65,32,144,135,121,27
479957,457.5,33,8,22,114,37,1
479915,324.1,29,22,32,54,32,3
479919,693.8,81,15,132,86,82,3
479907,44.7,0,25,12,2,0,3
479939,731,59,30,27,47,64,25
479936,607.9,40,248,8,24,78,27
479903,28.7,2,8,0,0,1,1
479945,236.9,21,18,25,6,9,8
479932,345.3,20,12,14,55,25,8
479906,141.4,4,5,12,7,9,8
479942,548.1,56,48,61,66,43,5
479925,151.2,7,43,2,11,14,7
479949,717.8,60,78,79,92,87,15
479929,360.2,15,29,19,36,28,17
479946,143.4,20,5,31,3,9,1
479879,772.8,78,10,7,76,81,13
479884,252.7,14,14,2,19,9,15
479888,432.7,42,15,33,38,76,9
479886,129.6,15,9,1,7,6,3
479890,57,7,6,0,1,3,0
479895,441.2,28,48,12,14,13,22
479876,191.4,13,6,14,50,7,0
479900,236.8,19,10,9,12,16,8
479885,230.9,18,97,5,5,46,9
479887,128.2,5,1,0,7,9,9
479892,322.9,14,103,482,23,6,20
479880,631.6,41,109,43,124,38,10
479866,303.6,30,3,0,19,16,10
479845,1,0,0,6,0,0,0
479857,240.3,13,28,292,22,7,16
479840,880.6,71,30,5,78,94,25
479837,176.7,14,50,3,5,6,6
479846,171.8,11,44,4,19,9,6
479864,376.4,48,0,1,23,22,5
479852,222,16,34,4,5,7,9
479848,381.1,27,83,15,12,46,17
479838,178.4,14,74,32,5,6,7
479856,486,48,36,77,50,55,5
479861,233.6,24,8,2,17,14,5
479873,675.8,50,213,14,22,94,28
479862,1329.7,173,28,75,94,50,21
479847,506.6,3,1,36,32,1,35
479854,863.5,50,44,66,51,33,39
479828,180.9,22,17,16,10,12,3
479753,605.3,35,47,43,22,38,30
479785,247.2,23,34,42,20,25,7
479765,373.3,34,30,26,17,27,12
479752,155.2,21,9,0,5,9,2
479696,201.7,19,6,11,35,25,1
479780,358.7,24,18,35,83,25,3
479734,257.2,25,7,35,38,37,2
479677,750.4,36,104,15,77,45,32
479808,114.1,11,29,9,5,5,3
479702,15.4,0,0,0,0,0,0
479749,225.9,16,8,27,56,14,1
479666,211.9,23,4,15,29,35,1
479755,129.6,17,4,4,6,33,1
479681,161,12,61,2,2,11,7
479703,441.5,19,216,4,8,37,26
479776,227,9,154,8,3,25,14
479680,647.8,48,27,53,66,66,19
479735,128.3,10,2,3,28,13,0
479760,879,89,79,17,116,108,9
479721,989.1,50,39,97,83,41,43
479700,159.6,12,54,3,3,26,7
479725,277.1,41,4,15,13,31,1
479823,446.3,44,21,61,59,20,6
479686,326.4,22,71,5,29,24,12
479668,814.5,99,17,49,96,139,2
479771,739.1,77,59,40,62,137,13
479811,310.6,40,10,17,28,79,1
479814,147,15,46,7,3,12,4
479707,214.2,1,200,0,4,1,17
479742,117,12,13,17,5,25,2
479719,392.2,32,134,11,33,51,11
479660,412,11,124,3,18,13,26
479783,192.4,12,102,4,3,3,10
479817,944.1,55,29,80,66,57,33
479653,114.4,11,10,8,8,5,3
479600,2519.3,80,221,218,254,56,129
479627,536.7,67,0,12,68,104,0
479602,527.3,47,18,12,66,41,10
479591,271.5,20,1,21,67,17,0
479618,558.2,66,5,40,76,94,0
479622,311.7,34,2,21,47,46,0
479604,78.1,0,15,0,1,0,6
479593,62.8,6,9,1,5,13,1
479633,573.7,36,27,15,47,18,22
479619,264.9,11,6,18,14,5,14
479581,588.1,68,8,13,59,80,6
479555,694.1,59,34,56,45,68,22
479556,198.9,20,34,3,7,24,4
479563,1066.3,56,295,1669,146,55,38
479537,1215.7,73,34,77,126,71,16
479527,478.5,40,18,10,69,33,7
479552,1389.8,49,4,50,74,26,77
479498,403.4,28,134,15,9,55,19
479504,404,30,6,34,28,55,13
479499,200.9,22,12,5,27,15,1
479500,234.8,15,86,4,5,30,11
479509,255.7,18,129,11,4,37,12
479515,183.8,20,39,5,5,37,3
479390,70.7,0,38,0,1,0,6
479427,669,35,334,4,28,64,36
479419,132.6,14,12,8,5,7,3
479439,192,16,0,3,30,12,3
479432,125.1,12,7,6,18,11,1
479397,111.8,6,15,8,3,11,5
479446,697,54,15,23,87,44,15
479456,167,11,0,9,46,6,0
479389,361.1,18,66,34,15,33,19
479396,868.4,68,43,51,103,68,20
479398,1248.3,124,67,30,175,110,13
479450,1554.4,103,474,31,155,91,54
479470,424.2,38,7,33,13,75,14
479410,684.2,53,51,23,66,64,20
479421,358.8,15,167,4,43,13,15
479416,299.7,19,26,33,59,17,5
479429,520.6,39,25,33,64,47,13
479411,427.2,32,21,173,78,24,7
479430,257.9,0,134,5,0,0,22
479445,558.8,50,155,25,15,23,23
479428,391.1,35,90,5,18,45,13
479425,183,9,72,11,7,8,10
479393,1131.4,111,40,94,174,101,9
479436,530.1,45,14,37,43,84,14
479420,1161.4,102,29,41,89,201,32
479412,254.8,16,60,3,5,5,14
479460,373.8,7,229,85,29,5,24
479463,1087.9,111,79,29,166,101,6
479409,464.7,30,116,10,29,51,19
479493,105,4,36,2,3,2,5
479444,1316.7,128,63,65,168,97,19
479415,201.8,5,82,29,15,3,12
479388,164.2,14,8,15,10,7,6
479440,197.7,5,61,13,7,3,13
479413,383.2,36,6,5,60,25,4
479449,460.4,27,15,5,27,27,20
479461,1250.7,114,18,21,106,205,30
479395,242.6,13,87,15,6,13,13
479492,167.5,9,38,8,11,7,7
479431,226.6,23,20,0,7,10,8
479394,180,11,39,17,8,7,8
479442,515.8,20,289,4,10,30,37
479414,1130.5,102,28,16,168,83,14
479471,219.8,26,2,65,23,12,1
479443,258.3,20,17,203,53,23,2
479423,157.6,7,31,27,12,3,8
479433,777.9,33,36,12,147,44,23
479391,549,57,82,20,16,27,18
479422,26,0,10,1,3,0,1
479392,322.9,16,27,21,23,9,15
479435,451,24,32,66,37,38,19
479418,469.7,29,32,24,46,19,18
479384,605.2,32,208,13,41,82,27
479380,501,50,71,14,20,24,17
479312,498.1,81,0,8,6,164,1
479318,384.9,18,86,45,46,18,15
479336,303.7,41,38,0,1,18,4
479348,653.8,66,170,9,16,115,20
479379,124.8,0,99,4,1,0,10
479338,297.9,21,2,59,62,13,1
479326,281.1,32,5,14,34,24,1
479323,456.1,45,20,24,76,50,2
479371,291.6,18,25,32,14,34,13
479327,440.6,28,16,17,40,55,16
479376,399.8,46,31,14,30,93,6
479365,224.3,4,63,4,19,4,13
479278,340.8,20,13,14,68,12,6
479300,203,9,53,11,6,19,11
479285,94.9,8,4,0,2,3,2
479299,231.2,19,5,21,51,20,0
479308,910.9,83,418,20,7,164,35
479255,118.3,18,5,7,0,8,0
479274,63.3,7,0,6,8,15,0
479260,316.3,17,7,21,55,7,8
479251,1790.7,225,46,180,136,272,15
479243,2205.1,12,1798,293,51,7,182
479249,102.2,15,5,3,1,7,0
479250,113.1,0,89,0,2,0,9
479221,670.6,30,85,8,14,60,26
479203,106.6,8,3,7,6,12,3
479194,157.9,17,9,14,22,34,1
479204,180.3,22,10,12,9,32,2
479202,168.1,21,7,9,14,32,1
479201,403.8,44,54,32,23,28,8
479193,508.8,15,297,96,59,7,26
479214,2793.2,195,894,135,74,375,128
479197,242.7,16,8,31,25,12,8
479196,268.6,0,200,49,0,0,21
479187,112.9,4,74,0,1,1,8
479239,306.7,5,15,13,21,2,17
479169,355.3,26,63,5,26,36,13
479175,884.6,68,48,45,85,129,25
479146,130.6,8,21,7,12,14,5
479159,624.5,38,196,22,36,60,28
479163,496.1,22,12,34,77,21,16
479156,1042.4,115,9,149,158,134,2
479149,240.7,27,4,15,18,56,4
479155,611,59,25,46,64,86,10
479112,584.8,43,15,71,43,42,20
479068,514.9,24,116,35,23,41,28
479121,544.9,37,214,25,15,76,25
479086,422,45,22,21,41,86,7
479060,97.3,1,59,0,4,0,7
479141,145.9,14,24,22,7,8,4
479140,647.2,34,24,13,76,45,23
479065,469.9,34,150,11,13,62,21
479131,246.3,3,73,17,20,1,18
479123,51.4,5,13,0,2,7,1
479103,432.7,13,222,1,2,41,20
479078,211.5,3,50,21,8,2,14
479061,525.9,47,14,29,107,39,2
479071,344.7,30,13,27,56,20,4
479098,1121.7,107,11,16,123,137,20
479111,70.9,0,50,0,2,0,6
479070,300.6,21,12,15,36,25,8
479113,122,15,20,1,3,44,3
479120,67.7,3,19,15,6,1,3
479053,149,3,8,16,25,4,7
479035,281.6,6,139,86,8,3,18
479029,212.3,13,21,11,20,6,7
479032,261.2,30,5,17,35,39,0
479016,11.5,0,7,0,0,0,0
479007,403.1,26,138,10,6,24,20
478997,425.2,50,1,40,48,64,2
479012,133.7,12,31,17,3,5,5
478998,321.6,40,43,6,10,16,7
479024,596.1,39,233,26,11,80,29
479001,143.8,14,27,6,9,6,4
478987,187.2,10,20,20,26,12,5
478974,114.3,10,5,16,9,14,3
478966,937.6,14,19,73,49,6,61
478964,443,38,54,50,17,24,18
478912,237,8,83,4,17,14,14
478944,49.6,4,8,0,5,2,1
478943,341.6,37,30,21,40,32,5
478893,261.9,15,46,20,22,11,11
478917,312.9,16,162,14,3,31,18
478889,407.9,29,144,7,14,40,18
478902,434.1,26,14,42,60,29,14
478945,656.2,53,194,8,17,80,27
478895,82.6,3,7,0,9,0,4
478941,626.5,52,63,11,52,33,20
478898,89.5,7,25,1,2,5,3
478896,313.7,24,7,63,68,47,3
478894,219.5,21,8,12,10,9,6
478892,41.1,4,13,1,0,8,1
478949,1375.7,210,6,22,13,426,5
478930,3442.9,301,802,92,110,544,124
478914,482.5,35,3,22,89,39,5
478936,694.6,75,23,63,53,50,13
478863,61.9,3,11,22,8,2,2
478869,171.4,13,40,2,4,27,7
478859,96.8,0,99,0,0,0,8
478877,230.4,28,12,0,16,11,3
478874,353,8,10,24,20,5,22
478861,226.5,5,94,2,12,9,16
478866,239.7,1,4,36,14,0,16
478873,165.6,7,4,6,57,5,0
478837,351,21,163,15,7,27,19
478845,975.2,0,1006,775,0,0,83
478826,389.1,22,14,6,26,37,16
478850,601.9,42,154,146,19,20,28
478847,48.4,0,49,0,0,0,4
478829,79.2,9,6,4,5,18,1
478855,250.7,23,19,9,28,13,6
478799,656.8,43,53,2,25,19,31
478800,85.1,12,1,0,3,6,0
478798,206.3,11,12,26,19,9,8
478825,232.3,15,111,20,11,10,11
478809,362.3,16,7,23,28,9,18
478806,274.1,15,15,61,24,7,12
478797,336.7,28,7,57,33,15,11
478805,465.1,13,21,21,60,15,22
478788,597,47,23,52,62,61,16
478742,687.2,87,0,10,74,154,1
478746,1527,35,79,107,78,27,95
478796,413.5,23,10,36,19,10,21
478779,368.2,22,17,16,50,18,11
478785,129.4,17,12,4,1,36,2
478767,645.3,26,18,37,59,13,30
478738,724.9,51,43,68,93,35,20
478780,232.1,14,0,28,19,16,8
478761,2939.8,346,84,129,216,238,41
478747,251.5,4,3,15,14,6,15
478777,242.7,24,20,28,15,22,7
478685,172.2,2,2,97,10,0,11
478657,99.8,9,3,18,14,9,1
478661,131.4,13,8,21,18,30,1
478655,80.1,4,7,3,6,1,3
478711,476.1,63,101,96,0,26,8
478665,252.6,23,96,0,11,38,9
478704,244.6,34,5,9,15,15,1
478656,71.7,3,33,3,7,6,3
478706,657.7,34,10,23,51,18,28
478695,126,12,26,0,3,25,4
478654,116.3,13,34,1,3,35,2
478714,338.4,9,242,2,2,18,24
478680,524.2,60,85,1,32,16,11
478627,443.5,19,12,23,54,5,19
478631,88.3,8,22,1,7,8,2
478625,470.6,21,9,10,131,13,2
478641,287.9,28,5,3,27,47,5
478630,62,6,12,7,1,10,2
478633,180.8,14,12,4,16,28,5
478634,352.1,12,18,8,16,15,20
478640,57.5,1,6,9,3,1,4
478635,72.2,5,20,1,2,9,3
478599,4566.6,254,1608,202,128,146,241
478601,321.6,45,5,0,8,21,5
478602,123.1,12,7,5,4,11,3
478604,29,0,5,0,1,0,1
478620,291.4,17,8,11,28,26,10
478598,470.6,41,5,77,69,61,6
478603,294.2,19,36,14,9,39,13
478542,174.6,12,27,34,26,8,4
478582,293,39,44,0,8,14,5
478520,460.7,38,121,36,10,66,18
478524,387.3,37,3,29,40,46,7
478579,483.4,26,3,17,85,27,12
478574,250.5,19,1,9,54,20,1
478547,226.9,0,214,37,3,0,19
478593,648,34,33,14,35,15,31
478544,356.7,34,9,24,58,30,2
478558,111.7,0,85,4,11,1,7
478546,19.1,0,8,3,3,1,1
478541,92.9,7,0,3,12,7,0
478530,305.8,37,16,2,4,43,6
478543,793.3,121,11,39,35,103,1
478512,204.8,3,17,10,13,2,12
478531,129.8,14,9,3,16,11,1
478472,137,8,2,10,8,7,5
478482,898.9,88,8,56,75,162,19
478465,516.5,24,9,53,19,13,27
478425,159.8,5,4,2359,14,2,10
478445,181.7,19,5,35,22,28,1
478441,7.5,0,0,8,0,0,0
478429,351.2,23,99,14,21,24,14
478450,468.7,57,14,11,51,58,2
478458,448.6,33,129,28,9,52,20
478438,311.4,1,294,0,0,0,26
478443,148.4,11,3,38,29,15,1
478436,387,0,399,0,0,0,33
478331,306.9,0,262,0,1,0,26
478368,54.6,5,0,5,4,11,1
478372,338,26,112,15,8,49,14
478412,848.2,36,327,177,113,42,34
478379,1621.7,127,605,30,29,114,73
478411,440.8,13,78,26,35,18,26
478377,93.2,6,27,1,2,8,4
478371,194.3,13,9,19,48,11,1
478404,477,36,27,49,61,43,11
478333,656.3,44,223,13,13,88,31
478345,83.4,0,41,3,4,0,5
478365,201.6,1,183,0,4,1,16
478397,146.6,18,0,3,8,31,1
478386,280,24,50,9,8,47,9
478403,476,24,70,41,28,44,23
478398,656.8,72,22,42,97,60,2
478357,331.2,34,85,5,23,23,8
478370,626.5,41,226,25,13,81,29
478409,749.3,48,39,41,102,30,21
478380,384.4,37,44,16,9,72,12
478424,128.7,9,8,6,9,6,4
